species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_DesuB4_Myxo10_0, 1.789, 0.013, 1.206, 0.436, 0.952, 0, 1.789, 1.691, 0.087
Node_DesuC2_DesuC1_0, 1.044, 0.006, 0.856, 0.282, 0.999, 0, 1.044, 0.451, 0.603
Node_DesuC2_Desua47_0, 1.291, 0.006, 0.788, 0.456, 0.841, 0, 1.291, 1.114, 0.174
Node_DesuD2_DesuD1_0, 1.154, 0.011, 0.715, 0.661, 0.999, 0, 1.154, 0.505, 0.674
Node_Desua11_Desua27_0, 1.651, 0.004, 0.056, 0.232, 1, 0, 1.651, 1.27, 0.412
Node_Desua16_Desua15_0, 0.032, 0, 0.059, 0.059, 0.032, 0, 0.032, 0.011, 0.047
Node_Desua16_Desua20_0, 0.246, 0.003, 1.009, 0.545, 0.224, 0, 0.246, 0.232, 0.031
Node_Desua16_Desua24_0, 0.044, 0, 0.084, 0.072, 0.042, 0, 0.044, 0.025, 0.034
Node_Desua16_Desua6_0, 1.221, 0.133, 1.065, 0.552, 0.83, 0, 1.221, 0.892, 0.096
Node_Desua16_Desua9_0, 0.094, 0.001, 0.188, 0.178, 0.089, 0, 0.094, 0.075, 0.035
Node_Desua1_Desua34_0, 0.298, 0, 0.081, 0.153, 0.274, 0, 0.298, 0.072, 0.259
Node_Desua1_Desua3_0, 0.12, 0.001, 0.356, 0.158, 0.111, 0, 0.12, 0.085, 0.049
Node_Desua1_Desua43_0, 0.426, 0.014, 0.576, 0.329, 0.35, 0, 0.426, 0.233, 0.183
Node_Desua22_Desua10_0, 1.711, 0.012, 0.175, 0.2, 1, 0, 1.711, 1.611, 0.086
Node_Desua22_Desua13_0, 1.788, 0.002, 0.25, 0.209, 0.998, 0, 1.788, 1.676, 0.121
Node_Desua22_Desua14_0, 1.957, 0.017, 0.078, 0.342, 0.999, 0, 1.957, 1.654, 0.307
Node_Desua22_Desua16_0, 2.057, 0.047, 0.528, 0.825, 0.975, 0, 2.057, 1.715, 0.285
Node_Desua22_Desua23_0, 1.099, 0.005, 0.912, 0.375, 0.995, 0, 1.099, 1.074, 0.049
Node_Desua22_Desua26_0, 1.915, 0.019, 0.239, 0.459, 1, 0, 1.915, 1.701, 0.192
Node_Desua22_Desua4_0, 1.943, 0.017, 0.311, 0.524, 0.976, 0, 1.943, 1.745, 0.18
Node_Desua26_Desua30_0, 1.939, 0.011, 0.154, 0.655, 0.998, 0, 1.939, 1.77, 0.167
Node_Desua28_Desua35_0, 1.098, 0.017, 0.538, 1.226, 1, 0, 1.098, 0.295, 0.837
Node_Desua2_Desua8_0, 1.788, 0.018, 0.484, 0.597, 1, 0, 1.788, 1.008, 0.796
Node_Desua36_Desua38_0, 1.026, 0.002, 0.115, 0.095, 1, 0, 1.026, 1.006, 0.038
Node_Desua36_Desua39_0, 1.101, 0.009, 0.538, 0.49, 0.999, 0, 1.101, 0.417, 0.712
Node_Desua40_Desua31_0, 0.908, 0.003, 0.336, 0.318, 0.89, 0, 0.908, 0.885, 0.049
Node_Desua42_Desua11_0, 1.291, 0.006, 0.094, 0.147, 1, 0, 1.291, 1.158, 0.15
Node_Desua42_Desua12_0, 1.229, 0.035, 0.151, 0.09, 1, 0, 1.229, 1.117, 0.059
Node_Desua43_Desua50_0, 1.671, 0.013, 0.084, 0.35, 0.999, 0, 1.671, 1.428, 0.254
Node_Desua43_Desua52_0, 1.291, 0.02, 0.702, 0.781, 1, 0, 1.291, 0.996, 0.302
Node_Desua43_Desua54_0, 1.488, 0.546, 0.164, 0.353, 0.86, 0, 1.488, 0.167, 0.68
Node_Desua44_Desua36_0, 0.918, 0.003, 0.773, 0.678, 0.67, 0, 0.918, 0.538, 0.401
Node_Desua46_Desua25_0, 1.194, 0.008, 0.35, 0.509, 0.984, 0, 1.194, 1.023, 0.187
Node_Desua47_Desua29_0, 2.865, 0.002, 0.05, 0.047, 1, 0, 2.865, 2.797, 0.088
Node_Desua47_Desua37_0, 2.067, 0.03, 0.141, 0.513, 1, 0, 2.067, 1.343, 0.716
Node_Desua47_Desua41_0, 2.825, 0.796, 0.087, 0.09, 1, 0, 2.825, 1.219, 0.049
Node_Desua47_Desua53_0, 1.462, 0.014, 0.493, 0.552, 1, 0, 1.462, 0.806, 0.65
Node_Desua48_Desua33_0, 2.079, 0.011, 1.021, 0.664, 1, 0, 2.079, 0.363, 1.74
Node_Desua48_Desua40_0, 1.192, 0.091, 0.16, 0.122, 0.996, 0, 1.192, 0.989, 0.034
Node_Desua48_Desua42_0, 1.286, 0.06, 0.045, 0.062, 0.999, 0, 1.286, 1.101, 0.079
Node_Desua48_Desua46_0, 1.349, 0.006, 0.227, 0.397, 0.978, 0, 1.349, 1.075, 0.284
Node_Desua49_Desua21_0, 1.036, 0.007, 0.303, 0.235, 1, 0, 1.036, 1.009, 0.045
Node_Desua49_Desua32_0, 1.195, 0.056, 0.054, 0.081, 1, 0, 1.195, 1.058, 0.04
Node_Desua49_Desua44_0, 1.287, 0.009, 0.048, 0.293, 0.997, 0, 1.287, 1.166, 0.131
Node_Desua4_Desua1_0, 0.805, 0.009, 1.441, 0.46, 0.601, 0, 0.805, 0.508, 0.294
Node_Desua4_Desua48_0, 1.227, 0.081, 0.322, 0.368, 0.995, 0, 1.227, 0.478, 0.663
Node_Desua4_Desua49_0, 1.153, 0.017, 0.129, 0.086, 0.997, 0, 1.153, 1.094, 0.038
Node_Desua53_Desua51_0, 1.502, 0.011, 0.317, 0.479, 0.998, 0, 1.502, 1.18, 0.346
Node_Desua6_Desua19_0, 1.943, 0.539, 0.542, 1.746, 0.946, 0, 1.943, 0.584, 0.488
Node_Desua6_Desua2_0, 1.458, 0.106, 0.141, 0.521, 0.909, 0, 1.458, 1.017, 0.272
Node_Desua6_Desua7_0, 2.815, 0.015, 0.111, 0.574, 1, 0, 2.815, 1.871, 0.968
Node_Desua9_Desua17_0, 0.02, 0, 0.061, 0.057, 0.02, 0, 0.02, 0.008, 0.042
Node_Desua9_Desua18_0, 0.039, 0, 0.09, 0.06, 0.039, 0, 0.039, 0.022, 0.035
