species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_ProtG30_ProtG42_0, 1.286, 0.274, 0.04, 0.507, 0.998, 0, 1.286, 0.754, 0.007
Node_ProtG30_ProtG49_0, 0.144, 0, 0.826, 0.173, 0.142, 0, 0.144, 0.143, 0.002
Node_ProtG30_ProtG50_0, 1.404, 0.129, 0.023, 0.226, 0.998, 0, 1.404, 1.157, 0.012
Node_ProtG30_ProtG64_0, 0.009, 0, 0.049, 0.029, 0.009, 0, 0.009, 0.008, 0.009
Node_ProtG30_ProtG71_0, 1.009, 0, 1.014, 0.02, 1, 0, 1.009, 0.831, 0.179
Node_ProtG30_ProtG80_0, 1.006, 0, 0.004, 0.004, 1, 0, 1.006, 1.005, 0.001
Node_ProtG30_ProtG84_0, 0.968, 0.003, 0.552, 0.208, 0.729, 0, 0.968, 0.958, 0.009
Node_ProtG30_ProtG85_0, 1.045, 0.057, 0.024, 1.212, 1, 0, 1.045, 0.944, 0.006
Node_ProtG30_ProtG87_0, 0.049, 0, 0.098, 0.05, 0.049, 0, 0.049, 0.046, 0.003
Node_ProtG30_ProtZ3_0, 1.844, 0.016, 0.043, 0.036, 0.999, 0, 1.844, 1.812, 0
Node_ProtG30_ProtZ5_0, 1.871, 0.006, 0.131, 0.328, 1, 0, 1.871, 1.859, 0.004
Node_ProtG31_ProtG16_0, 1.108, 0.006, 0.036, 0.178, 0.904, 0, 1.108, 0.969, 0.134
Node_ProtG31_ProtG32_0, 3.543, 1.134, 0.043, 0.679, 1, 0, 3.543, 1.552, 0.108
Node_ProtG31_ProtG36_0, 1.976, 0.032, 0.855, 0.372, 0.995, 0, 1.976, 1.862, 0.054
Node_ProtG31_ProtG44_0, 0.653, 0.006, 0.755, 0.187, 0.562, 0, 0.653, 0.355, 0.294
Node_ProtG31_ProtG45_0, 2.745, 0.025, 0.878, 0.528, 0.999, 0, 2.745, 2.642, 0.055
Node_ProtG31_ProtG47_0, 1.004, 0.003, 0.241, 0.185, 0.891, 0, 1.004, 0.972, 0.031
Node_ProtG31_ProtG61_0, 1.211, 0.055, 0.906, 0.194, 0.994, 0, 1.211, 1.022, 0.086
Node_ProtG32_ProtG26_0, 1.337, 0.01, 0.832, 0.189, 1, 0, 1.337, 1.018, 0.308
Node_ProtG32_ProtG33_0, 2.959, 0.177, 0.808, 0.375, 0.999, 0, 2.959, 2.622, 0.047
Node_ProtG32_ProtG37_0, 2.468, 0.084, 0.65, 0.155, 0.999, 0, 2.468, 2.23, 0.075
Node_ProtG32_ProtG43_0, 1.851, 0.253, 1.096, 0.2, 0.973, 0, 1.851, 1.224, 0.226
Node_ProtG33_ProtG48_0, 1.637, 0.002, 0.838, 0.277, 0.971, 0, 1.637, 1.607, 0.029
Node_ProtG33_ProtG67_0, 2.444, 0.01, 0.591, 0.297, 0.999, 0, 2.444, 2.367, 0.066
Node_ProtG33_ProtG7_0, 1.029, 0.003, 0.741, 0.15, 0.999, 0, 1.029, 0.897, 0.13
Node_ProtG35_ProtG81_0, 1.404, 0.022, 0.185, 0.626, 0.966, 0, 1.404, 1.312, 0.059
Node_ProtG36_ProtG20_0, 1.094, 0, 0.067, 0.035, 0.857, 0, 1.094, 1.046, 0.05
Node_ProtG36_ProtG24_0, 1.114, 0, 0.217, 0.07, 0.841, 0, 1.114, 1.106, 0.01
Node_ProtG36_ProtG38_0, 1.321, 0.004, 0.731, 0.224, 0.896, 0, 1.321, 1.249, 0.072
Node_ProtG36_ProtG65_0, 1.111, 0, 0.03, 0.035, 0.836, 0, 1.111, 1.087, 0.027
Node_ProtG37_ProtG41_0, 1.394, 0.262, 0.021, 0.046, 1, 0, 1.394, 0.841, 0.032
Node_ProtG37_ProtG51_0, 1.307, 0.004, 0.111, 0.152, 1, 0, 1.307, 1.284, 0.02
Node_ProtG37_ProtG53_0, 1.487, 0.083, 1.104, 0.178, 1, 0, 1.487, 1.296, 0.04
Node_ProtG37_ProtG8_0, 1.121, 0.01, 0.392, 0.055, 1, 0, 1.121, 1.088, 0.016
Node_ProtG38_ProtG28_0, 1.091, 0.001, 0.388, 0.07, 0.862, 0, 1.091, 0.933, 0.157
Node_ProtG38_ProtG46_0, 1.054, 0.002, 0.212, 0.079, 0.875, 0, 1.054, 0.884, 0.173
