species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
FirmA96, 0, 0, 0.011, 0.011, 0, 0, 0, 0, 0.006
FirmA97, 0, 0, 0.015, 0.016, 0, 0, 0, 0, 0.012
FirmA98, 0, 0, 0.015, 0.014, 0, 0, 0, 0, 0.01
FirmA99, 0, 0, 0.094, 0.036, 0, 0, 0, 0, 0.017
FirmB1, 0, 0, 0.016, 0.015, 0, 0, 0, 0, 0.012
FirmB10, 0, 0, 0.012, 0.014, 0, 0, 0, 0, 0.01
FirmB11, 0, 0, 0.016, 0.015, 0, 0, 0, 0, 0.008
FirmB12, 0, 0, 0.017, 0.01, 0, 0, 0, 0, 0.007
FirmB13, 0, 0, 0.025, 0.025, 0, 0, 0, 0, 0.021
FirmB14, 0, 0, 0.018, 0.02, 0, 0, 0, 0, 0.014
FirmB15, 0, 0, 0.018, 0.021, 0, 0, 0, 0, 0.01
FirmB16, 0, 0, 0.015, 0.017, 0, 0, 0, 0, 0.011
FirmB17, 0, 0, 0.015, 0.014, 0, 0, 0, 0, 0.007
FirmB2, 0, 0, 0.026, 0.022, 0, 0, 0, 0, 0.018
FirmB3, 0, 0, 0.013, 0.012, 0, 0, 0, 0, 0.009
FirmB4, 0, 0, 0.023, 0.025, 0, 0, 0, 0, 0.015
FirmB5, 0, 0, 0.014, 0.014, 0, 0, 0, 0, 0.01
FirmB6, 0, 0, 0.012, 0.013, 0, 0, 0, 0, 0.008
