species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Myxo14_Myxo5_0, 0.37, 0, 0.007, 0.03, 0.339, 0, 0.37, 0.089, 0.286
Node_Myxo14_Myxo6_0, 1.006, 0, 0.206, 0.097, 0.999, 0, 1.006, 0.177, 0.842
Node_Myxo14_Myxo9_0, 0.016, 0, 0.01, 0.014, 0.016, 0, 0.016, 0.005, 0.014
Node_Myxo15_Myxo18_0, 0.179, 0, 0.021, 0.021, 0.178, 0, 0.179, 0.045, 0.147
Node_Myxo17_Myxo19_0, 0.286, 0, 0.035, 0.097, 0.285, 0, 0.286, 0.08, 0.221
Node_Myxo2_Myxo1_0, 0.013, 0, 0.091, 0.015, 0.012, 0, 0.013, 0.005, 0.013
Node_Myxo8_Myxo7_0, 0.005, 0, 0.026, 0.02, 0.005, 0, 0.005, 0.001, 0.017
Node_Nitr10_Nitr3_0, 1.003, 0, 0.02, 0.018, 1, 0, 1.003, 0.999, 0.016
Node_Nitr10_Nitr4_0, 1.007, 0.001, 0.01, 0.051, 0.999, 0, 1.007, 0.172, 0.843
Node_Nitr10_Nitr6_0, 1.009, 0.001, 0.014, 0.015, 1, 0, 1.009, 1.001, 0.019
Node_Nitr14_CG294X1_0, 0.1, 0.001, 0.877, 0.168, 0.098, 0, 0.1, 0.099, 0.002
Node_Nitr14_Meth5_0, 0.974, 0, 0.219, 0.215, 0.887, 0, 0.974, 0.967, 0.008
Node_Nitr14_Nitr12_0, 0.006, 0, 0.006, 0.011, 0.006, 0, 0.006, 0.003, 0.007
Node_Nitr14_Nitr13_0, 0.002, 0, 0.009, 0.01, 0.002, 0, 0.002, 0, 0.008
Node_Nitr14_Nitr15_0, 0.034, 0, 0.072, 0.087, 0.033, 0, 0.034, 0.029, 0.006
